id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46803536,Private Room-Panoramic View near MRT,8978331,Jane,Central Region,Downtown Core,1.28091,103.85189,Private room,94,92,0,,,10,363,0,
46910594,Floor-to-Ceiling window Master Room in CBD,15870362,Hao,Central Region,River Valley,1.29774,103.83788,Private room,115,92,0,,,1,0,0,
46933172,Beautiful 2 bedroom at Parc,238891646,Neha,West Region,Clementi,1.31027,103.76033,Entire home/apt,475,6,0,,,90,364,0,Authorised Serviced Apartment
46939877,走路5分钟到淡滨尼地铁站，开车10分钟到机场。限制一人,370216383,Kate,East Region,Tampines,1.35841,103.94056,Private room,81,92,0,,,1,178,0,
46973148,Spacious and new 2 bedroom apartment,238891646,Neha,Central Region,Queenstown,1.29231,103.80741,Entire home/apt,400,3,0,,,90,361,0,Authorised Serviced Apartment
47014450,2BR Loft Apt near Pasir Panjang & Paddy Hill,279311966,Jean,Central Region,Queenstown,1.28178,103.786,Entire home/apt,280,6,1,2021-01-14,0.07,18,45,0,Authorised Serviced Apartment
47014803,Upto 4pax 2BR near Pasir Panjang,279311966,Jean,Central Region,Queenstown,1.27969,103.78618,Entire home/apt,269,6,1,2021-04-16,0.09,18,0,1,Authorised Serviced Apartment
47037652,Spacious 1 br located near Tanjong Pagar,238891646,Neha,Central Region,Downtown Core,1.27637,103.84586,Entire home/apt,200,92,0,,,90,364,0,Authorised Serviced Apartment
47061994,新加坡市中心3星级酒店，欢迎来新加坡旅游各国朋友预定入住，我们诚信为本 顾客至上。,380391465,风雨同舟,Central Region,Downtown Core,1.29648,103.85471,Private room,139,1,0,,,1,365,0,Authorised Serviced Apartment
47124048,Master/ common bedroom near MBFC 2 mins to DMRT,8978331,Jane,Central Region,Downtown Core,1.2802,103.85392,Private room,105,92,0,,,10,364,0,
47126789,WITH NATURAL LIGHT/ MASTER ROOM @HOLT RD,138649185,Fiona,Central Region,Tanglin,1.29309,103.82628,Private room,110,90,0,,,223,364,0,Authorised Serviced Apartment
47188396,Modern & Relaxing Stay L1 @ Bugis/Orchard/Dhoby,55844797,That Green Corner,Central Region,Rochor,1.30061,103.85199,Private room,113,92,1,2021-04-12,0.09,7,147,1,
47211647,"Luxury Home @ Orchard Road, 2 BR, Quiet, Terrace",381288557,Lily,Central Region,Rochor,1.30068,103.84602,Entire home/apt,389,7,15,2022-02-22,1.18,1,65,14,Authorised Serviced Apartment
47259456,Staycation on a yacht for up to 8 pax !,1439258,Joyce,Central Region,Queenstown,1.29152,103.76149,Entire home/apt,1371,1,0,,,26,365,0,S0399
47295315,Nature Inspired Studio Apartment in Novena,337647595,Wei,Central Region,Novena,1.31889,103.84879,Entire home/apt,195,1,25,2022-02-07,1.81,5,353,19,Authorised Serviced Apartment
47295571,舒适小屋！快捷方便。,337425554,静,Central Region,Kallang,1.3145,103.84687,Private room,407,92,1,2022-01-02,0.35,1,365,1,
47295577,Nature inspired Studio Twin APT in Novena,337647595,Wei,Central Region,Novena,1.3174,103.84859,Entire home/apt,199,1,1,2021-07-04,0.11,5,346,1,Authorised Serviced Apartment
47295777,Nature Inspired Executive Studio Apt. in Novena,337647595,Wei,Central Region,Novena,1.31755,103.84892,Entire home/apt,222,1,5,2022-02-21,0.36,5,358,4,Authorised Serviced Apartment
47296644,Nature Inspired Executive 1BR Apartment in Novena,337647595,Wei,Central Region,Novena,1.31937,103.84827,Entire home/apt,263,1,8,2022-01-10,0.59,5,354,6,Authorised Serviced Apartment
47296851,Nature Inspired Premier 1BR Apartment in Novena,337647595,Wei,Central Region,Novena,1.31756,103.84693,Entire home/apt,267,1,14,2022-03-02,0.97,5,353,11,Authorised Serviced Apartment
47297170,"Whole Apt ESSEC INSEAD, UWC, DOVER INT, NUH MRT",381931771,Grace,Central Region,Queenstown,1.30661,103.78965,Entire home/apt,250,92,0,,,1,181,0,
47305069,2BR APARTMENT IN THE HEART OF TOWN -RIVER VALLEY,138649185,Fiona,Central Region,Tanglin,1.2941,103.82732,Entire home/apt,185,90,0,,,223,364,0,Authorised Serviced Apartment
47326826,STUDIO APARTMENT AT FORT ROAD NEAR EAST COAST PARK,156409670,Tia,Central Region,Kallang,1.30006,103.88389,Entire home/apt,235,7,0,,,190,364,0,Authorised Serviced Apartment
47398022,2BR APARTMENT IN THE HEART OF TOWN -RIVER VALLEY,156409670,Tia,Central Region,Tanglin,1.29565,103.82742,Entire home/apt,180,90,0,,,190,364,0,Authorised Serviced Apartment
47423038,Studio Apartment w 2 QB/WIFI@Somerset/Orchard Area,46685310,Yin Yoong,Central Region,River Valley,1.29615,103.83827,Entire home/apt,172,13,1,2021-04-25,0.09,16,36,1,Authorised Serviced Apartment
47445919,City Cozy Studio Suite/WIFI @Orchard/Somerset Area,61619807,Ong,Central Region,River Valley,1.29672,103.83853,Entire home/apt,122,28,1,2022-02-28,1,21,55,1,Authorised Serviced Apartment
47461911,Comfy Spacious Studio w JACUZZI@City/Somerset Area,61619807,Ong,Central Region,River Valley,1.2964,103.83957,Entire home/apt,155,2,5,2022-03-13,0.69,21,45,5,Authorised Serviced Apartment
47500423,Up to 6pax 2BR near CBD & Ann Siang Hill/MRT,279311966,Jean,Central Region,Outram,1.2818,103.84677,Entire home/apt,258,6,0,,,18,17,0,Authorised Serviced Apartment
47555385,Relax Seaview Staycation Apartment near Sentosa,44321809,Kate,Central Region,Bukit Merah,1.26611,103.8096,Entire home/apt,399,92,3,2021-02-15,0.21,1,149,0,
47736858,FAMILY STUDIO@OUTRAM PARK,138649185,Fiona,Central Region,Bukit Merah,1.2735,103.83252,Entire home/apt,298,3,0,,,223,364,0,Authorised Serviced Apartment
47774321,Queen size bed room near downtown 2 mins to MRT,8978331,Jane,Central Region,Downtown Core,1.28152,103.85391,Private room,90,92,0,,,10,314,0,
47775611,"SPACIOUS 1BR 1 BATH, FEW MINS TO STEVENS MRT",156409670,Tia,Central Region,Tanglin,1.31837,103.82708,Entire home/apt,250,92,0,,,190,364,0,
47778000,FAMILY STUDIO@OUTRAM PARK,156409670,Tia,Central Region,Bukit Merah,1.2745,103.83451,Entire home/apt,298,3,0,,,190,364,0,Authorised Serviced Apartment
47789812,Cozy 2 bedroom apartment at Jurong East,238891646,Neha,West Region,Jurong East,1.33728,103.74627,Entire home/apt,280,90,0,,,90,364,0,Authorised Serviced Apartment
47790035,lyf Funan Singapore by Ascott | co-living space,385189116,Jay Vincent,Central Region,Museum,1.2926074419064444,103.84888464913456,Hotel room,0,1,6,2022-03-13,0.54,1,0,6,
47819395,Cozy studio at River Valley,238891646,Neha,Central Region,River Valley,1.2958,103.84179,Entire home/apt,350,6,0,,,90,364,0,Authorised Serviced Apartment
47838915,"Grand 2BR Penthouse apartment, Moonstone Singapore",138649185,Fiona,Central Region,Kallang,1.3277,103.86393,Entire home/apt,225,92,0,,,223,364,0,
47893438,"Walking distance to Eunos mrt, food centre.",178726014,Kay,Central Region,Geylang,1.32478,103.90492,Private room,75,92,0,,,1,0,0,
47895132,"STUDIO SPACE@THOMAS WALK, Singapore",138649185,Fiona,Central Region,River Valley,1.29682,103.83676,Entire home/apt,111,92,0,,,223,364,0,
47911042,"Double Room, 8 Hours: 11AM-7PM at Bugis MRT",348556619,Yee,Central Region,Downtown Core,1.298,103.85571,Private room,84,1,84,2022-03-13,6.56,4,364,79,S0451
47911419,"Double Window Room, 8 Hours: 11AM-7PM at Bugis MRT",348556619,Yee,Central Region,Downtown Core,1.29628,103.85681,Private room,91,1,12,2022-03-13,0.87,4,364,8,S0451
47911477,"Family Room, 8 Hours: 11AM-7PM at Bugis MRT",348556619,Yee,Central Region,Downtown Core,1.29849,103.85763,Private room,97,1,0,,,4,0,0,S0451
47912268,Tasteful & Cozy Studio near SGH/Tiong Bahru,66406177,Jay,Central Region,Bukit Merah,1.28494,103.8337,Entire home/apt,110,92,4,2022-02-28,0.39,138,0,4,
47912410,Tasteful & Cozy 1 Bedroom apt near SGH/Tiong Bahru,66406177,Jay,Central Region,Bukit Merah,1.28624,103.83417,Entire home/apt,120,92,0,,,138,0,0,
47912530,Tasteful & Cozy 1 BR near SGH/Tiong Bahru,66406177,Jay,Central Region,Bukit Merah,1.28639,103.8337,Entire home/apt,120,92,3,2021-12-05,0.50,138,0,3,
47912630,"Double Room, 12 Hours: 9PM-9AM near Bugis MRT",386195881,Angelina,Central Region,Downtown Core,1.29823,103.85561,Private room,76,1,24,2022-02-08,2.02,4,365,24,S0451
47912647,Tasteful & Cozy Exe 1 Bedroom Apt in Tiong Bahru,66406177,Jay,Central Region,Bukit Merah,1.28429,103.83515,Entire home/apt,125,92,5,2021-11-21,0.41,138,0,4,
47912755,Singapore Michael Hotel offer（圣淘沙迈克酒店）,360882199,Lina,Central Region,Southern Islands,1.25737,103.81925,Private room,272,2,1,2021-06-26,0.11,6,90,1,S8269
47912877,"Double Room with Window, 12 Hours:9PM-9AM in Bugis",386195881,Angelina,Central Region,Downtown Core,1.29674,103.85733,Private room,83,1,27,2022-03-19,1.96,4,365,21,S0451
47912992,"Family Room, 12 Hours: 9PM-9AM in Bugis",386195881,Angelina,Central Region,Downtown Core,1.2979,103.85777,Private room,100,1,2,2021-10-17,0.16,4,0,1,S0451
47913062,Studio Loft near Pasir Panjang & Kent Ridge Park,279311966,Jean,Central Region,Queenstown,1.27975,103.78745,Private room,168,6,1,2021-11-21,0.23,18,45,1,Authorised Serviced Apartment
47913454,Vista Studio Loft near Kent Ridge,279311966,Jean,Central Region,Queenstown,1.27966,103.78775,Private room,112,6,0,,,18,0,0,Authorised Serviced Apartment
47913724,Loft Studio near Pasir Panjang,279311966,Jean,Central Region,Queenstown,1.2801,103.78778,Private room,168,6,1,2021-05-18,0.10,18,45,1,Authorised Serviced Apartment
47927520,Nature Inspired Studio Apartment in Novena,66406177,Jay,Central Region,Novena,1.31911,103.84695,Entire home/apt,135,92,1,2021-11-10,0.22,138,0,1,
47927646,Nature Inspired Executive Studio Apt. in Novena,66406177,Jay,Central Region,Novena,1.31781,103.84861,Entire home/apt,145,92,0,,,138,0,0,
47927731,Nature inspired Studio Twin APT in Novena,66406177,Jay,Central Region,Novena,1.3175,103.84829,Entire home/apt,135,92,0,,,138,0,0,
47927795,Nature Inspired Executive 1BR Apartment in Novena,66406177,Jay,Central Region,Novena,1.31729,103.84692,Entire home/apt,155,92,0,,,138,0,0,
47927882,Nature Inspired Premier 1BR Apartment in Novena,66406177,Jay,Central Region,Novena,1.31917,103.84845,Entire home/apt,258,92,3,2021-12-12,0.53,138,0,3,
47931824,2 Bedroom apartment at Queenstown,238891646,Neha,Central Region,Queenstown,1.29575,103.80359,Entire home/apt,400,6,0,,,90,364,0,Authorised Serviced Apartment
47945468,Single cabin shared bathroom in Tanjong Pagar MRT,299971996,Ling,Central Region,Outram,1.2795,103.84329,Private room,77,1,70,2022-03-14,5.13,7,365,67,S0464
47945578,"Cabin S- Window, Private Bathroom",299971996,Ling,Central Region,Downtown Core,1.27829,103.84552,Private room,109,1,1,2021-05-02,0.09,7,360,1,S0464
47945703,Dbl cabin shared bathroom near Tanjong Pagar MRT,299971996,Ling,Central Region,Outram,1.27752,103.84409,Private room,99,1,4,2021-12-06,0.36,7,365,4,S0464
47945986,"Cabin M- Window, Private Bathroom",299971996,Ling,Central Region,Outram,1.27933,103.8434,Private room,130,1,10,2022-03-05,0.79,7,362,9,S0464
48000883,マリーナベイサンズホテルシンガポールプライマールームクラブオーチャードスーツオファーレート,308045636,Michelle,Central Region,Downtown Core,1.28298,103.85853,Private room,450,92,0,,,4,365,0,
48007776,COMFORTABLE & CLEAN Private Room near Orchard,340446929,Danny,Central Region,Tanglin,1.31544,103.83089,Private room,120,92,0,,,1,365,0,
48019222,"Single Cabin,shared bathroom near Chinatown MRT",223971227,Fang,Central Region,Outram,1.2813,103.84443,Private room,72,1,2,2022-01-08,0.60,6,365,2,S0445
48019325,"Single Cabin with double bed, shared bathroom",223971227,Fang,Central Region,Outram,1.28267,103.84564,Private room,95,1,0,,,6,365,0,S0445
48019417,"Double Cabin, shared bathroom near Chinatown MRT",223971227,Fang,Central Region,Outram,1.28283,103.84501,Private room,98,1,0,,,6,365,0,S0445
48019515,Twin Cabin shared bathroom near Chinatown MRT,223971227,Fang,Central Region,Outram,1.2808,103.84586,Private room,95,1,0,,,6,352,0,S0445
48033280,"Double Cabin, shared bathroom near Jalan Besar MRT",328013026,Alex,Central Region,Rochor,1.30658,103.85367,Private room,85,1,13,2022-02-23,1.73,4,365,13,S0452
48033351,"Twin Cabin, shared bathroom near Jalan Besar MRT",328013026,Alex,Central Region,Rochor,1.3062,103.85596,Private room,83,1,11,2022-03-28,1.63,4,365,11,S0452
48033436,Private Double cabin near Jalan Besar MRT,328013026,Alex,Central Region,Rochor,1.30469,103.85578,Private room,118,1,11,2022-02-04,1.37,4,364,11,S0452
48034619,422 SQ.FT 1BR  AT WEST COAST/ CLEMENTI MRT STN,138649185,Fiona,West Region,Clementi,1.30033,103.76588,Entire home/apt,220,6,0,,,223,364,0,Authorised Serviced Apartment
48082868,One bedroom apartment at Jurong East,238891646,Neha,West Region,Jurong East,1.33711,103.74169,Entire home/apt,407,30,0,,,90,90,0,Authorised Serviced Apartment
48083560,Fully furnished 1BR apt 5mins to Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27576,103.84571,Entire home/apt,140,92,0,,,138,0,0,
48083692,Bright & Cosy CBD 2BR 5mins to Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27433,103.84526,Entire home/apt,196,92,0,,,138,0,0,
48083778,Spacious 2Br apt near Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27404,103.84398,Entire home/apt,206,92,0,,,138,0,0,
48085243,"Luxurious 2 bedroom 2 bath apartment, Jurong East",238891646,Neha,West Region,Jurong West,1.34649,103.72332,Entire home/apt,400,30,0,,,90,364,0,Authorised Serviced Apartment
48096242,"Central location, quiet landed, private bathroom",177802273,Fiona,Central Region,Rochor,1.30256,103.85023,Private room,88,92,0,,,2,365,0,
48098802,New Queen size bed room 2 mins to Downtown MRT,8978331,Jane,Central Region,Downtown Core,1.28172,103.85342,Private room,88,92,1,2021-04-03,0.08,10,125,1,
48127824,2BR AT WEST COAST NEAR CLEMENTI MRT STN,138649185,Fiona,West Region,Clementi,1.30038,103.76371,Entire home/apt,505,6,1,2022-03-11,1,223,364,1,Authorised Serviced Apartment
48141144,"HIGH-LIVING 1-BR in CENTRE OF CITY, ORCHARD",138649185,Fiona,Central Region,Newton,1.30351,103.83823,Entire home/apt,550,92,0,,,223,364,0,
48141431,"DUAL-KEY 3BR@ORCHARD RD, SINGAPORE",138649185,Fiona,Central Region,Orchard,1.30288,103.83654,Entire home/apt,1150,92,0,,,223,364,0,
48153394,STUDIO APARTMENT AT FORT ROAD NEAR EAST COAST PARK,138649185,Fiona,Central Region,Marine Parade,1.30082,103.88613,Entire home/apt,232,7,0,,,223,364,0,Authorised Serviced Apartment
48176330,STUDIO AT FORT ROAD NEAR EAST COAST PARK,138649185,Fiona,Central Region,Kallang,1.30053,103.88421,Entire home/apt,214,92,2,2021-12-15,0.52,223,365,2,
48191140,425 SQ FT. STUDIO APARTMENT AT FORT ROAD,138649185,Fiona,Central Region,Marine Parade,1.30056,103.88594,Entire home/apt,260,7,0,,,223,364,0,Authorised Serviced Apartment
48192343,Economical 2 bedroom apartment at perfect location,238891646,Neha,Central Region,Kallang,1.31219,103.85944,Entire home/apt,195,90,0,,,90,364,0,Authorised Serviced Apartment
48246660,One bedroom close to One north MRT,211943606,Yan,West Region,Jurong East,1.34676,103.73229,Private room,88,92,4,2022-01-05,0.47,1,125,4,
48261012,Modern & Relaxing Stay R1 @ Bugis/Orchard/Dhoby,55844797,That Green Corner,Central Region,Rochor,1.30104,103.85026,Private room,113,92,1,2021-08-08,0.13,7,134,1,
48265411,Modern & Relaxing Stay L2 @ Bugis/Orchard/Dhoby,55844797,That Green Corner,Central Region,Rochor,1.30198,103.85033,Private room,118,92,3,2022-01-09,0.28,7,172,3,
48286216,One-Bedroom Executive -Pan Pacific Serviced Suites,225641992,David,Central Region,Orchard,1.30213,103.83721,Entire home/apt,345,6,0,,,5,205,0,Authorised Serviced Apartment
48313505,Modern Asian Peranakan Gem 2,23874147,Adrian,North Region,Woodlands,1.43064,103.77327,Private room,39,92,5,2022-03-11,0.44,2,275,5,
48387337,Gem of the west 2BR Apt 3 mins from Jurong E MRT,66406177,Jay,West Region,Jurong East,1.33486,103.74124,Entire home/apt,158,92,0,,,138,0,0,
48510579,Cosy SG Clean serviced apartment | 现代服务式公寓- 免费无线网络,148161755,Jan,Central Region,Rochor,1.29889,103.85232,Private room,175,6,0,,,22,0,0,Authorised Serviced Apartment
48531484,SUPER HOST SG Clean City Apartment - 带小厨房 | 设备齐全公寓,148161755,Jan,Central Region,Rochor,1.29888,103.85204,Private room,175,6,0,,,22,0,0,Authorised Serviced Apartment
48531971,"500 M to JURONG EAST MRT, 2BR SPACE",138649185,Fiona,West Region,Jurong East,1.33669,103.74073,Entire home/apt,221,30,0,,,223,364,0,Authorised Serviced Apartment
48551419,"Monthly stay package from $1,500 , HarbourFront",389031312,Harbour Ville,Central Region,Bukit Merah,1.27145,103.82741,Private room,122,1,1,2022-02-09,0.63,1,177,1,S0125
48591933,##New Cozy Room @ Farrer Park,270498230,Ananda,Central Region,Kallang,1.31158,103.85606,Private room,50,92,3,2022-02-02,0.60,9,357,3,
48593056,#New Cozy Room @ Farrer Park,270498230,Ananda,Central Region,Kallang,1.31274,103.85842,Private room,50,92,2,2022-03-18,0.61,9,365,2,
48613065,[1888]Premire DD-2mins away from chinatown MRT,256587033,Peter,Central Region,Outram,1.28303,103.84497,Private room,178,2,1,2021-12-27,0.33,9,95,1,S0408
48614070,[1888]Premire DT-2mins away from chinatown MRT,256587033,Peter,Central Region,Outram,1.28216,103.84268,Private room,178,2,1,2021-12-26,0.32,9,94,1,S0408
48686578,4BR Flat at Sturdee Residences,151196270,Hmlet,Central Region,Kallang,1.313,103.86006,Entire home/apt,308,90,0,,,4,365,0,Authorised Serviced Apartment
48687013,Spacious Staycation Paradise surrounded by nature🌴,52198515,Joanne,Central Region,Bukit Merah,1.28398,103.80269,Entire home/apt,200,92,2,2021-03-24,0.16,2,0,0,
48688017,Springside,206769167,Maggie Wu,North Region,Yishun,1.40544,103.82071,Private room,80,92,0,,,4,91,0,
48723619,Sweet duplex penthouse condo in town 2 min to MRT,393078492,Cc,Central Region,Kallang,1.31569,103.85619,Entire home/apt,169,2,12,2022-03-13,1.01,1,274,12,Authorised Serviced Apartment
48725792,Marina bay sands hotel infinity pool 新加坡金沙酒店无边泳池乌节,308045636,Michelle,Central Region,Downtown Core,1.28363,103.85962,Private room,446,92,2,2021-12-14,0.52,4,181,2,
48743492,1888 Executive Room -2mins away from chinatown MRT,256587033,Peter,Central Region,Outram,1.28207,103.84271,Private room,191,2,1,2022-02-08,0.61,9,267,1,S0408
48816051,#2 Private Cozy Rooms @ Farrer Park,270498230,Ananda,Central Region,Kallang,1.31267,103.8566,Private room,103,92,3,2022-02-26,0.26,9,365,3,
48860282,Cozy studio unit 10 mins walk to Aljunied MRT,23722617,Alex,Central Region,Geylang,1.31515,103.88632,Entire home/apt,70,92,1,2021-09-15,0.15,76,89,1,
48924200,Boutique Condo in the heart of Singapore,16468727,Luis,Central Region,Rochor,1.30078,103.84756,Entire home/apt,139,92,0,,,1,0,0,Authorised Serviced Apartment
48950684,Master Room at Cavenagh Road,138649185,Fiona,Central Region,Newton,1.30456,103.8405,Private room,90,90,0,,,223,364,0,Authorised Serviced Apartment
49048346,"Cabin S- Double Bed, Window, Private Bathroom",299971996,Ling,Central Region,Outram,1.27919,103.84514,Private room,124,1,12,2022-03-28,1.30,7,364,12,S0464
49048569,Double private room shared toilet at Tanjong Pagar,299971996,Ling,Central Region,Downtown Core,1.27773,103.84547,Private room,95,1,2,2021-09-26,0.18,7,365,2,S0464
49081728,"FOUR SEASONS HOTEL SINGAPORE, PREMIER ROOM",328368210,Luxury Hotel,Central Region,River Valley,1.30431,103.82952,Private room,973,92,0,,,6,365,0,
